  Start: 2026-03-04 18:11:31
Start: 2026-03-04 18:11:31
2026-03-04 18:11:40 | WARNING | nnscaler.cli.trainer_args | `last` checkpoint does not exist. Will train from scratch.
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 111, in forward,  xq, xk = self.rope(context['positions'], xq, xk) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 135, in forward,  output = wrap_ring_attn_varlen_func(xq, xk, xv, context['cu_seqlens_q'], context['cu_seqlens_k'], None, causal=True, window_size=self.window_size, enable_ring=not self.dp_sharded, use_cute=self.use_cute) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 135, in forward,  output = wrap_ring_attn_varlen_func(xq, xk, xv, context['cu_seqlens_q'], context['cu_seqlens_k'], None, causal=True, window_size=self.window_size, enable_ring=not self.dp_sharded, use_cute=self.use_cute) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 111, in forward,  xq, xk = self.rope(context['positions'], xq, xk) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 135, in forward,  output = wrap_ring_attn_varlen_func(xq, xk, xv, context['cu_seqlens_q'], context['cu_seqlens_k'], None, causal=True, window_size=self.window_size, enable_ring=not self.dp_sharded, use_cute=self.use_cute) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 135, in forward,  output = wrap_ring_attn_varlen_func(xq, xk, xv, context['cu_seqlens_q'], context['cu_seqlens_k'], None, causal=True, window_size=self.window_size, enable_ring=not self.dp_sharded, use_cute=self.use_cute) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 111, in forward,  xq, xk = self.rope(context['positions'], xq, xk) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 135, in forward,  output = wrap_ring_attn_varlen_func(xq, xk, xv, context['cu_seqlens_q'], context['cu_seqlens_k'], None, causal=True, window_size=self.window_size, enable_ring=not self.dp_sharded, use_cute=self.use_cute) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 135, in forward,  output = wrap_ring_attn_varlen_func(xq, xk, xv, context['cu_seqlens_q'], context['cu_seqlens_k'], None, causal=True, window_size=self.window_size, enable_ring=not self.dp_sharded, use_cute=self.use_cute) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 111, in forward,  xq, xk = self.rope(context['positions'], xq, xk) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 135, in forward,  output = wrap_ring_attn_varlen_func(xq, xk, xv, context['cu_seqlens_q'], context['cu_seqlens_k'], None, causal=True, window_size=self.window_size, enable_ring=not self.dp_sharded, use_cute=self.use_cute) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 135, in forward,  output = wrap_ring_attn_varlen_func(xq, xk, xv, context['cu_seqlens_q'], context['cu_seqlens_k'], None, causal=True, window_size=self.window_size, enable_ring=not self.dp_sharded, use_cute=self.use_cute) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 111, in forward,  xq, xk = self.rope(context['positions'], xq, xk) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 135, in forward,  output = wrap_ring_attn_varlen_func(xq, xk, xv, context['cu_seqlens_q'], context['cu_seqlens_k'], None, causal=True, window_size=self.window_size, enable_ring=not self.dp_sharded, use_cute=self.use_cute) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 135, in forward,  output = wrap_ring_attn_varlen_func(xq, xk, xv, context['cu_seqlens_q'], context['cu_seqlens_k'], None, causal=True, window_size=self.window_size, enable_ring=not self.dp_sharded, use_cute=self.use_cute) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 111, in forward,  xq, xk = self.rope(context['positions'], xq, xk) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 135, in forward,  output = wrap_ring_attn_varlen_func(xq, xk, xv, context['cu_seqlens_q'], context['cu_seqlens_k'], None, causal=True, window_size=self.window_size, enable_ring=not self.dp_sharded, use_cute=self.use_cute) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 135, in forward,  output = wrap_ring_attn_varlen_func(xq, xk, xv, context['cu_seqlens_q'], context['cu_seqlens_k'], None, causal=True, window_size=self.window_size, enable_ring=not self.dp_sharded, use_cute=self.use_cute) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 111, in forward,  xq, xk = self.rope(context['positions'], xq, xk) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 135, in forward,  output = wrap_ring_attn_varlen_func(xq, xk, xv, context['cu_seqlens_q'], context['cu_seqlens_k'], None, causal=True, window_size=self.window_size, enable_ring=not self.dp_sharded, use_cute=self.use_cute) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 135, in forward,  output = wrap_ring_attn_varlen_func(xq, xk, xv, context['cu_seqlens_q'], context['cu_seqlens_k'], None, causal=True, window_size=self.window_size, enable_ring=not self.dp_sharded, use_cute=self.use_cute) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 111, in forward,  xq, xk = self.rope(context['positions'], xq, xk) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 135, in forward,  output = wrap_ring_attn_varlen_func(xq, xk, xv, context['cu_seqlens_q'], context['cu_seqlens_k'], None, causal=True, window_size=self.window_size, enable_ring=not self.dp_sharded, use_cute=self.use_cute) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 135, in forward,  output = wrap_ring_attn_varlen_func(xq, xk, xv, context['cu_seqlens_q'], context['cu_seqlens_k'], None, causal=True, window_size=self.window_size, enable_ring=not self.dp_sharded, use_cute=self.use_cute) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 111, in forward,  xq, xk = self.rope(context['positions'], xq, xk) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 135, in forward,  output = wrap_ring_attn_varlen_func(xq, xk, xv, context['cu_seqlens_q'], context['cu_seqlens_k'], None, causal=True, window_size=self.window_size, enable_ring=not self.dp_sharded, use_cute=self.use_cute) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 135, in forward,  output = wrap_ring_attn_varlen_func(xq, xk, xv, context['cu_seqlens_q'], context['cu_seqlens_k'], None, causal=True, window_size=self.window_size, enable_ring=not self.dp_sharded, use_cute=self.use_cute) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 111, in forward,  xq, xk = self.rope(context['positions'], xq, xk) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 135, in forward,  output = wrap_ring_attn_varlen_func(xq, xk, xv, context['cu_seqlens_q'], context['cu_seqlens_k'], None, causal=True, window_size=self.window_size, enable_ring=not self.dp_sharded, use_cute=self.use_cute) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops _operator.getitem at File "/home/yingbohao/llm-train/llm/arch/attention.py", line 135, in forward,  output = wrap_ring_attn_varlen_func(xq, xk, xv, context['cu_seqlens_q'], context['cu_seqlens_k'], None, causal=True, window_size=self.window_size, enable_ring=not self.dp_sharded, use_cute=self.use_cute) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
2026-03-04 18:14:08 | WARNING | nnscaler.autodist.model_graph | detect a non-IRDimops kernel.nvfp4_quant.NvFP4FakeQuant.apply at File "/home/yingbohao/llm-train/llm/kernel/nvfp4_quant.py", line 189, in nvfp4_fake_quant,  return NvFP4FakeQuant.apply(x) that produces tensors
